split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
train,Merom,2,,,2.446,1.162,-0.258,2.356,,2.82,6.839,-0.231,5.689,6.239,,,,
train,Merom,2,,,1.859,2.691,-0.263,3.091,,1.054,9.383,-0.221,6.741,6.741,,,,
train,Merom,2,,,2.476,0.001,-0.252,0.825,,2.82,6.839,-0.231,6.847,7.354,,,,
train,Merom,0,,,1.578,7.751,-2.749,2.271,,3.546,0.108,-2.726,7.892,7.892,,,,
train,Merom,0,,,2.776,7.755,-2.763,2.133,,3.546,0.108,-2.726,7.686,7.879,,,,
train,Merom,2,,,-0.736,0.332,-0.239,5.088,,-1.339,6.742,-0.205,6.439,9.152,,,,
train,Merom,2,,,1.859,2.691,-0.263,3.091,,0.807,8.388,-0.219,5.794,5.901,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,1.793,7.136,-0.228,8.393,8.415,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,1.054,9.383,-0.221,8.537,9.746,,,,
train,Merom,0,,,2.638,9.128,-2.767,3.146,,2.207,3.684,-2.745,5.46,5.46,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,0.807,8.388,-0.219,9.766,9.874,,,,
train,Merom,2,,,0.565,0.919,-0.253,0.25,,-1.339,6.742,-0.205,6.127,7.725,,,,
train,Merom,0,,,0.043,0.115,-2.762,1.57,,-1.048,5.747,-2.747,5.737,5.952,,,,
train,Merom,0,,,3.82,9.25,-2.768,1.986,,2.207,3.684,-2.745,5.795,5.891,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,4.205,8.458,-0.245,7.068,10.306,,,,
train,Merom,2,,,0.565,0.919,-0.253,0.25,,-1.346,5.97,-0.199,5.401,6.955,,,,
train,Merom,0,,,2.638,9.128,-2.767,3.146,,2.399,0.555,-2.721,8.576,8.576,,,,
train,Merom,2,,,2.446,1.162,-0.258,2.356,,-1.985,7.147,-0.202,7.447,9.861,,,,
train,Merom,2,,,2.446,1.162,-0.258,2.356,,0.807,8.388,-0.219,7.41,7.539,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,0.68,7.23,-0.224,8.654,9.531,,,,
train,Merom,0,,,-1.107,0.667,-2.761,0.973,,0.871,7.74,-2.738,7.345,7.847,,,,
train,Merom,2,,,-1.985,7.147,-0.202,4.554,,3.048,8.563,-0.479,5.236,6.603,,,,
train,Merom,0,,,-1.107,0.667,-2.761,0.973,,0.662,6.784,-2.735,6.368,8.825,,,,
train,Merom,2,,,2.476,0.001,-0.252,0.825,,-1.985,7.147,-0.202,8.424,10.972,,,,
train,Merom,0,,,0.043,0.115,-2.762,1.57,,0.871,7.74,-2.738,7.67,8.718,,,,
train,Merom,2,,,2.446,1.162,-0.258,2.356,,0.68,7.23,-0.224,6.319,7.199,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,1.821,5.964,-0.239,5.09,6.275,,,,
train,Merom,2,,,-1.796,0.856,-0.242,4.445,,-1.346,5.97,-0.199,5.134,9.318,,,,
train,Merom,2,,,0.684,1.945,-0.257,0.637,,-1.339,6.742,-0.205,5.207,6.699,,,,
train,Merom,2,,,-0.629,-0.747,-0.234,0.762,,-1.194,4.453,-0.203,5.231,7.4,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,1.054,9.383,-0.221,10.71,10.71,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,2.82,6.839,-0.231,5.586,7.603,,,,
train,Merom,0,,,-1.426,2.306,-2.751,1.762,,0.871,7.74,-2.738,5.899,6.209,,,,
train,Merom,2,,,1.792,2.047,-0.259,1.733,,-1.985,7.147,-0.202,6.347,8.867,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,0.68,7.23,-0.224,6.744,8.563,,,,
train,Merom,2,,,2.446,1.162,-0.258,2.356,,4.173,7.144,-0.235,6.226,7.627,,,,
train,Merom,0,,,2.776,7.755,-2.763,2.133,,2.399,0.555,-2.721,7.21,7.246,,,,
train,Merom,2,,,1.792,2.047,-0.259,1.733,,3.048,8.563,-0.479,6.639,6.801,,,,
train,Merom,0,,,3.82,9.25,-2.768,1.986,,3.546,0.108,-2.726,9.146,9.638,,,,
train,Merom,2,,,1.792,2.047,-0.259,1.733,,1.054,9.383,-0.221,7.373,7.388,,,,
train,Merom,2,,,4.205,8.458,-0.245,3.222,,1.949,3.639,-0.493,5.327,6.373,,,,
train,Merom,2,,,-1.796,0.856,-0.242,4.445,,-1.339,6.742,-0.205,5.905,10.087,,,,
train,Merom,2,,,-1.985,7.147,-0.202,4.554,,4.205,8.458,-0.245,6.328,7.474,,,,
train,Merom,0,,,-1.107,0.667,-2.761,0.973,,-1.048,5.747,-2.747,5.081,5.081,,,,
train,Merom,2,,,1.859,2.691,-0.263,3.091,,-1.985,7.147,-0.202,5.886,8.224,,,,
train,Merom,2,,,1.859,2.691,-0.263,3.091,,4.205,8.458,-0.245,6.226,7.305,,,,
train,Merom,0,,,2.638,9.128,-2.767,3.146,,3.546,0.108,-2.726,9.065,9.21,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,4.173,7.144,-0.235,5.753,8.991,,,,
train,Merom,0,,,-1.426,2.306,-2.751,1.762,,0.662,6.784,-2.735,4.941,7.187,,,,
train,Merom,0,,,3.82,9.25,-2.768,1.986,,2.203,4.603,-2.754,4.921,4.974,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,1.949,3.639,-0.493,4.905,4.905,,,,
train,Merom,2,,,1.792,2.047,-0.259,1.733,,2.82,6.839,-0.231,4.901,5.245,,,,
train,Merom,2,,,0.807,8.388,-0.219,2.798,,1.949,3.639,-0.493,4.892,4.97,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-5.016,2.514,-0.417,5.687,6.315,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-4.663,4.111,-0.406,5.15,7.996,,,,
train,Arbutus,0,,,-0.814,2.092,-0.426,0.146,,-6.166,2.314,-0.415,5.357,5.472,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-1.867,5.698,-0.517,5.508,6.352,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-6.166,2.314,-0.415,5.245,7.522,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-6.214,1.19,-0.675,6.409,8.631,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-4.663,4.111,-0.406,6.286,7.95,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-1.867,5.698,-0.517,6.041,6.082,,,,
train,Arbutus,0,,,-6.214,1.19,-0.675,0.665,,-1.867,5.698,-0.517,6.265,7.818,,,,
train,Arbutus,0,,,-1.789,3.6,-0.425,5.965,,-6.214,1.19,-0.675,5.044,5.717,,,,
train,Arbutus,0,,,-0.814,2.092,-0.426,0.146,,-6.214,1.19,-0.675,5.48,6.627,,,,
train,Arbutus,0,,,-6.166,2.314,-0.415,2.923,,-1.867,5.698,-0.517,5.472,6.664,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-1.867,5.698,-0.517,5.776,7.15,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-6.166,2.314,-0.415,6.663,7.476,,,,
train,Arbutus,0,,,-6.214,1.19,-0.675,0.665,,-1.768,4.548,-0.489,5.575,6.667,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-1.867,5.698,-0.517,5.591,5.591,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-6.214,1.19,-0.675,4.938,8.677,,,,
train,Arbutus,0,,,-6.166,2.314,-0.415,2.923,,-1.768,4.548,-0.489,4.934,5.513,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-1.768,4.548,-0.489,4.928,4.928,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-1.768,4.548,-0.489,4.668,5.999,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-3.911,2.361,-0.417,4.643,5.231,,,,
train,Arbutus,0,,,-1.789,3.6,-0.425,5.965,,-6.166,2.314,-0.415,4.562,4.562,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-1.768,4.548,-0.489,4.501,5.201,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-4.663,4.111,-0.406,4.496,4.809,,,,
train,Arbutus,0,,,-5.016,2.514,-0.417,1.785,,-1.867,5.698,-0.517,4.479,5.506,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-1.768,4.548,-0.489,4.437,4.437,,,,
train,Arbutus,0,,,-0.814,2.092,-0.426,0.146,,-4.663,4.111,-0.406,4.346,5.947,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-5.016,2.514,-0.417,4.334,6.361,,,,
train,Arbutus,0,,,-2.241,2.651,-0.424,5.176,,-6.214,1.19,-0.675,4.24,5.094,,,,
train,Arbutus,0,,,-0.814,2.092,-0.426,0.146,,-5.016,2.514,-0.417,4.224,4.312,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-1.789,3.6,-0.425,4.073,4.073,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-6.166,2.314,-0.415,4.055,4.875,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-3.868,0.568,-0.406,3.986,7.025,,,,
train,Arbutus,0,,,-2.241,2.651,-0.424,5.176,,-6.166,2.314,-0.415,3.939,3.939,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-1.867,5.698,-0.517,3.915,4.559,,,,
train,Arbutus,0,,,-5.016,2.514,-0.417,1.785,,-1.768,4.548,-0.489,3.833,4.356,,,,
train,Arbutus,0,,,-0.814,2.092,-0.426,0.146,,-1.867,5.698,-0.517,3.758,3.79,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-1.789,3.6,-0.425,3.744,5.048,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-1.789,3.6,-0.425,3.676,4.25,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-4.663,4.111,-0.406,3.631,3.631,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-6.214,1.19,-0.675,3.592,6.029,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-2.241,2.651,-0.424,3.536,3.536,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-1.789,3.6,-0.425,3.494,3.845,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-0.814,2.092,-0.426,3.413,5.022,,,,
train,Arbutus,0,,,-1.789,3.6,-0.425,5.965,,-5.016,2.514,-0.417,3.405,3.405,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-3.911,2.361,-0.417,3.362,5.277,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-5.016,2.514,-0.417,3.327,3.708,,,,
train,Arbutus,0,,,-6.214,1.19,-0.675,0.665,,-4.663,4.111,-0.406,3.318,3.957,,,,
train,Arbutus,0,,,-4.663,4.111,-0.406,4.231,,-1.867,5.698,-0.517,3.217,7.141,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-0.814,2.092,-0.426,3.109,3.228,,,,
train,Arbutus,0,,,-2.241,2.651,-0.424,5.176,,-1.867,5.698,-0.517,3.071,3.071,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-1.768,4.548,-0.489,3.063,3.408,,,,
train,Arbutus,0,,,-4.663,4.111,-0.406,4.231,,-1.768,4.548,-0.489,2.929,5.991,,,,
train,Arbutus,0,,,-1.789,3.6,-0.425,5.965,,-4.663,4.111,-0.406,2.918,5.04,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-2.833,0.004,-0.41,2.907,7.823,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-0.814,2.092,-0.426,2.905,5.82,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-6.166,2.314,-0.415,2.886,4.077,,,,
train,Arbutus,0,,,-2.241,2.651,-0.424,5.176,,-4.663,4.111,-0.406,2.827,4.414,,,,
train,Arbutus,0,,,-2.241,2.651,-0.424,5.176,,-5.016,2.514,-0.417,2.779,2.779,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-2.241,2.651,-0.424,2.713,4.287,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-2.241,2.651,-0.424,2.661,3.582,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-2.241,2.651,-0.424,2.643,3.489,,,,
train,Arbutus,0,,,-0.814,2.092,-0.426,0.146,,-1.768,4.548,-0.489,2.636,2.636,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-6.214,1.19,-0.675,2.596,3.438,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-3.911,2.361,-0.417,2.592,2.592,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-3.868,0.568,-0.406,2.509,7.071,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-1.789,3.6,-0.425,2.457,2.457,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-6.214,1.19,-0.675,2.442,5.232,,,,
train,Arbutus,0,,,-6.166,2.314,-0.415,2.923,,-4.663,4.111,-0.406,2.343,2.802,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-0.814,2.092,-0.426,2.293,2.293,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-5.016,2.514,-0.417,2.26,2.91,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-6.166,2.314,-0.415,2.256,2.283,,,,
train,Arbutus,0,,,-1.789,3.6,-0.425,5.965,,-1.867,5.698,-0.517,2.102,2.102,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-0.814,2.092,-0.426,2.049,2.049,,,,
train,Arbutus,0,,,-2.241,2.651,-0.424,5.176,,-1.768,4.548,-0.489,1.956,1.956,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-4.663,4.111,-0.406,1.904,2.751,,,,
train,Arbutus,0,,,-5.016,2.514,-0.417,1.785,,-6.214,1.19,-0.675,1.804,2.322,,,,
train,Arbutus,0,,,-0.814,2.092,-0.426,0.146,,-1.789,3.6,-0.425,1.796,1.796,,,,
train,Arbutus,0,,,-3.868,0.568,-0.406,5.017,,-3.911,2.361,-0.417,1.794,1.794,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-2.241,2.651,-0.424,1.695,1.695,,,,
train,Arbutus,0,,,-5.016,2.514,-0.417,1.785,,-4.663,4.111,-0.406,1.635,1.635,,,,
train,Arbutus,0,,,-2.241,2.651,-0.424,5.176,,-0.814,2.092,-0.426,1.533,1.533,,,,
train,Arbutus,0,,,0.074,-0.022,-0.409,0.801,,-1.398,0.128,-0.413,1.48,4.342,,,,
train,Arbutus,0,,,-1.398,0.128,-0.413,5.161,,-2.833,0.004,-0.41,1.44,7.869,,,,
train,Arbutus,0,,,-2.833,0.004,-0.41,3.679,,-3.868,0.568,-0.406,1.178,1.178,,,,
train,Arbutus,0,,,-5.016,2.514,-0.417,1.785,,-6.166,2.314,-0.415,1.167,1.167,,,,
train,Arbutus,0,,,-6.166,2.314,-0.415,2.923,,-6.214,1.19,-0.675,1.155,1.155,,,,
train,Arbutus,0,,,-1.768,4.548,-0.489,4.771,,-1.867,5.698,-0.517,1.154,1.154,,,,
train,Arbutus,0,,,-3.911,2.361,-0.417,5.099,,-5.016,2.514,-0.417,1.116,1.116,,,,
train,Arbutus,0,,,-2.241,2.651,-0.424,5.176,,-1.789,3.6,-0.425,1.05,1.05,,,,
train,Arbutus,0,,,-3.855,0.843,-0.406,7.756,,-4.445,4.321,-0.406,3.528,4.209,,,,
train,Arbutus,0,,,-2.731,0.314,-0.41,5.754,,-1.717,5.831,-0.517,5.611,7.677,,,,
train,Arbutus,0,,,-1.525,3.667,-0.425,9.868,,-5.957,1.282,-0.675,5.039,6.262,,,,
train,Arbutus,0,,,-1.341,4.795,-0.489,9.706,,-1.444,5.738,-0.517,0.949,2.073,,,,
train,Arbutus,0,,,-1.366,0.342,-0.413,8.335,,-1.741,3.663,-0.425,3.343,4.142,,,,
train,Arbutus,0,,,-1.285,0.181,-0.413,8.91,,-2.131,2.826,-0.424,2.777,3.914,,,,
train,Arbutus,0,,,-3.81,2.681,-0.417,8.038,,-5.925,2.566,-0.415,2.118,2.968,,,,
train,Arbutus,0,,,-2.436,0.294,-0.41,6.11,,-1.786,6.048,-0.517,5.792,8.001,,,,
train,Arbutus,0,,,-1.148,0.572,-0.413,11.221,,-3.74,2.644,-0.417,3.318,6.119,,,,
train,Arbutus,0,,,-2.615,0.392,-0.41,6.365,,-0.546,2.569,-0.426,3.003,6.812,,,,
test,Brinnon,2,,,-3.158,-3.041,-0.411,1.197,,-4.22,5.544,-0.413,8.651,11.732,,,,
test,Brinnon,2,,,-2.311,10.52,-0.418,3.729,,-4.889,5.395,-0.413,5.738,13.267,,,,
test,Brinnon,2,,,-1.89,-0.389,-0.436,1.533,,-2.201,9.371,-0.421,9.765,21.721,,,,
test,Brinnon,2,,,3.535,9.299,-0.388,2.969,,-2.201,9.371,-0.421,5.736,23.937,,,,
test,Brinnon,2,,,3.517,3.06,-0.396,5.4,,-7.372,12.311,-0.395,14.288,19.694,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.44,1.913,,3.441,11.545,-0.376,13.955,18.473,,,,
test,Brinnon,2,,,0.425,-2.823,-0.415,1.972,,3.441,11.545,-0.376,14.681,17.53,,,,
test,Brinnon,2,,,3.197,-0.617,-0.406,3.2,,0.275,11.572,-0.393,12.534,14.746,,,,
test,Brinnon,2,,,1.993,-0.033,-0.413,1.473,,0.307,9.131,-0.407,9.318,11.074,,,,
test,Brinnon,2,,,3.441,11.545,-0.376,3.339,,-7.618,4.223,-0.399,13.263,14.732,,,,
test,Brinnon,2,,,-6.279,4.264,-0.416,4.934,,-3.298,10.537,-0.418,6.945,9.579,,,,
test,Brinnon,2,,,-5.24,-0.51,-0.429,2.152,,-0.078,-0.401,-0.425,5.163,5.163,,,,
test,Brinnon,2,,,3.454,4.234,-0.4,3.99,,-6.506,5.31,-0.41,10.018,13.021,,,,
test,Brinnon,2,,,-5.308,1.163,-0.441,4.81,,-2.311,10.52,-0.418,9.825,15.539,,,,
test,Brinnon,2,,,1.945,1.53,-0.403,2.611,,-4.889,5.395,-0.413,7.851,8.033,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-2.608,11.713,-0.409,13.505,18.942,,,,
test,Brinnon,2,,,-3.158,-3.041,-0.411,1.197,,-2.201,9.371,-0.421,12.449,22.611,,,,
test,Brinnon,2,,,-5.308,1.163,-0.441,4.81,,-6.099,10.932,-0.411,9.801,10.578,,,,
test,Brinnon,2,,,-0.362,4.173,-0.412,4.997,,-7.561,7.44,-0.405,7.905,9.207,,,,
test,Brinnon,2,,,1.945,1.53,-0.403,2.611,,-7.099,9.067,-0.409,11.773,14.244,,,,
test,Brinnon,2,,,-1.809,4.294,-0.418,4.475,,-4.631,10.117,-0.417,6.471,13.242,,,,
test,Brinnon,2,,,-0.349,5.555,-0.414,4.875,,-6.352,6.169,-0.235,6.037,6.1,,,,
test,Brinnon,2,,,-5.24,-0.51,-0.429,2.152,,-0.349,5.555,-0.414,7.792,8.986,,,,
test,Brinnon,2,,,0.425,-2.823,-0.415,1.972,,-5.312,2.797,-0.423,8.032,10.946,,,,
test,Brinnon,2,,,-5.24,-0.51,-0.429,2.152,,-1.783,6.654,-0.407,7.954,9.478,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,2,6.949,-0.399,11.291,13.228,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.44,1.913,,-7.561,7.44,-0.405,8.966,10.2,,,,
test,Brinnon,2,,,-3.158,-3.041,-0.411,1.197,,-6.352,6.169,-0.235,9.75,11.034,,,,
test,Brinnon,2,,,3.692,5.649,-0.401,3.229,,-6.279,4.264,-0.416,10.066,11.838,,,,
test,Brinnon,2,,,0.275,11.572,-0.393,5.606,,-0.349,5.555,-0.414,6.049,7.973,,,,
test,Brinnon,2,,,0.275,11.572,-0.393,5.606,,-0.362,4.173,-0.412,7.426,9.304,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-0.362,4.173,-0.412,6.656,11.404,,,,
test,Brinnon,2,,,3.113,-2.889,-0.396,1.85,,-6.099,10.932,-0.411,16.61,20.85,,,,
test,Brinnon,2,,,2,6.949,-0.399,3.259,,-0.369,2.003,-0.412,5.484,6.645,,,,
test,Brinnon,2,,,3.722,1.918,-0.388,2.333,,-6.099,10.932,-0.411,13.331,18.055,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,-0.349,5.555,-0.414,8.635,10.085,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,3.441,11.545,-0.376,15.645,17.839,,,,
test,Brinnon,2,,,3.113,-2.889,-0.396,1.85,,-6.589,3.768,-0.418,11.766,14.095,,,,
test,Brinnon,2,,,-0.362,4.173,-0.412,4.997,,-6.848,9.883,-0.411,8.641,11.75,,,,
test,Brinnon,2,,,3.535,9.299,-0.388,2.969,,-7.561,7.44,-0.405,11.25,14.037,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,1.863,11.703,-0.389,14.45,21.283,,,,
test,Brinnon,2,,,3.197,-0.617,-0.406,3.2,,-7.561,7.44,-0.405,13.44,14.804,,,,
test,Brinnon,2,,,3.454,4.234,-0.4,3.99,,-1.783,6.654,-0.407,5.769,8.117,,,,
test,Brinnon,2,,,-3.086,4.325,-0.421,1.256,,-3.298,10.537,-0.418,6.215,12.77,,,,
test,Brinnon,2,,,0.275,11.572,-0.393,5.606,,-6.279,4.264,-0.416,9.816,13.745,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.44,1.913,,-7.099,9.067,-0.409,10.273,11.892,,,,
test,Brinnon,2,,,-0.078,-0.401,-0.425,1.941,,3.65,6.904,-0.396,8.202,9.01,,,,
test,Brinnon,2,,,3.454,4.234,-0.4,3.99,,3.441,11.545,-0.376,7.311,8.733,,,,
test,Brinnon,0,,,1.807,-1.575,-3.128,1.646,,-5.18,-0.169,-3.15,7.127,7.385,,,,
test,Brinnon,2,,,-1.89,-0.389,-0.436,1.533,,3.454,4.234,-0.4,7.066,8.038,,,,
test,Brinnon,2,,,1.863,11.703,-0.389,5.479,,-6.279,4.264,-0.416,11.029,15.141,,,,
test,Brinnon,2,,,-5.24,-0.51,-0.429,2.152,,3.113,-2.889,-0.396,8.686,10.326,,,,
test,Brinnon,2,,,-5.24,-0.51,-0.429,2.152,,-0.369,2.003,-0.412,5.482,9.583,,,,
test,Brinnon,2,,,1.945,1.53,-0.403,2.611,,3.535,9.299,-0.388,7.93,9.839,,,,
test,Brinnon,2,,,0.275,11.572,-0.393,5.606,,-7.894,6.029,-0.402,9.872,15.025,,,,
test,Brinnon,2,,,3.441,11.545,-0.376,3.339,,-6.352,6.169,-0.235,11.173,13.428,,,,
test,Brinnon,2,,,3.113,-2.889,-0.396,1.85,,3.65,6.904,-0.396,9.808,10.799,,,,
test,Brinnon,2,,,1.924,0.616,-0.412,4.672,,-2.311,10.52,-0.418,10.772,21.778,,,,
test,Brinnon,2,,,1.993,-0.033,-0.413,1.473,,-6.352,6.169,-0.235,10.399,10.812,,,,
test,Brinnon,2,,,3.517,3.06,-0.396,5.4,,-6.848,9.883,-0.411,12.409,17.291,,,,
test,Brinnon,2,,,0.425,-2.823,-0.415,1.972,,-3.298,10.537,-0.418,13.869,22.258,,,,
test,Brinnon,2,,,1.993,-0.033,-0.413,1.473,,-4.631,10.117,-0.417,12.121,19.136,,,,
test,Brinnon,2,,,-1.89,-0.389,-0.436,1.533,,-7.099,9.067,-0.409,10.796,13.51,,,,
test,Brinnon,2,,,-1.89,-0.389,-0.436,1.533,,1.863,11.703,-0.389,12.661,18.341,,,,
test,Brinnon,2,,,3.441,11.545,-0.376,3.339,,-2.311,10.52,-0.418,5.843,25.03,,,,
test,Brinnon,2,,,3.517,3.06,-0.396,5.4,,-3.298,10.537,-0.418,10.117,20.901,,,,
test,Brinnon,2,,,3.692,5.649,-0.401,3.229,,-7.099,9.067,-0.409,11.319,16.258,,,,
test,Brinnon,2,,,-1.783,6.654,-0.407,5.668,,-6.099,10.932,-0.411,6.077,11.644,,,,
test,Brinnon,2,,,1.924,0.616,-0.412,4.672,,0.307,9.131,-0.407,8.667,10.543,,,,
test,Brinnon,2,,,1.956,8.342,-0.395,3.677,,-6.352,6.169,-0.235,8.588,9.349,,,,
test,Brinnon,2,,,3.197,-0.617,-0.406,3.2,,3.441,11.545,-0.376,12.164,14.572,,,,
test,Brinnon,2,,,-2.608,11.713,-0.409,5.197,,-4.889,5.395,-0.413,6.717,12.038,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.44,1.913,,-2.201,9.371,-0.421,10.014,20.102,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,3.113,-2.889,-0.396,6.564,7.558,,,,
test,Brinnon,2,,,-7.618,4.223,-0.399,4.631,,-2.608,11.713,-0.409,9.011,10.685,,,,
test,Brinnon,2,,,0.425,-2.823,-0.415,1.972,,-4.22,5.544,-0.413,9.57,12.676,,,,
test,Brinnon,2,,,-7.618,4.223,-0.399,4.631,,-4.631,10.117,-0.417,6.608,8.667,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,-4.22,5.544,-0.413,6.568,8.588,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,-3.298,10.537,-0.418,11.615,15.72,,,,
test,Brinnon,2,,,-7.618,4.223,-0.399,4.631,,-3.298,10.537,-0.418,7.65,9.321,,,,
test,Brinnon,2,,,-7.618,4.223,-0.399,4.631,,-2.201,9.371,-0.421,7.473,13.069,,,,
test,Brinnon,2,,,-7.099,9.067,-0.409,5.669,,-2.608,11.713,-0.409,5.212,5.826,,,,
test,Brinnon,2,,,-5.24,-0.51,-0.429,2.152,,-2.608,11.713,-0.409,12.503,15.984,,,,
test,Brinnon,4,,,-1.784,8.351,2.903,5.472,,3.787,10.411,2.929,5.939,6.197,,,,
test,Brinnon,2,,,-5.24,-0.51,-0.429,2.152,,-6.848,9.883,-0.411,10.516,11.011,,,,
test,Brinnon,2,,,-5.308,1.163,-0.441,4.81,,1.956,8.342,-0.395,10.212,10.971,,,,
test,Brinnon,2,,,-0.369,2.003,-0.412,6.138,,-7.561,7.44,-0.405,9.016,10.192,,,,
test,Brinnon,2,,,3.441,11.545,-0.376,3.339,,-3.086,4.325,-0.421,9.733,10.783,,,,
test,Brinnon,2,,,0.157,6.768,-0.408,4.788,,-2.608,11.713,-0.409,5.665,17.333,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.44,1.913,,1.924,0.616,-0.412,5.557,9.031,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-6.099,10.932,-0.411,12.997,15.21,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-6.848,9.883,-0.411,12.166,13.968,,,,
test,Brinnon,2,,,-1.809,4.294,-0.418,4.475,,-2.608,11.713,-0.409,7.462,15.308,,,,
test,Brinnon,2,,,-1.809,4.294,-0.418,4.475,,-6.848,9.883,-0.411,7.525,10.335,,,,
