 startX, startY, startZ, goalX, goalY, goalZ
-5.996,-8.382,-0.307,-5.965,-3.139,-0.323
-6.057,-5.783,-0.326,-1.802,-0.035,-0.375
-4.767,-0.877,-0.335,1.035,1.106,-0.338
-4.183,-6.908,-0.344,-1.772,-2.195,-0.347
-4.197,-5.82,-0.352,-0.388,0.58,-0.377
-5.996,-8.382,-0.307,-3.788,-2.009,-0.379
-3.308,-5.407,-0.359,-1.802,-0.035,-0.375
-6.011,-7.048,-0.319,-0.388,0.58,-0.377
-3.756,-3.64,-0.376,1.035,1.106,-0.338
-6.057,-5.783,-0.326,1.035,1.106,-0.338
-6.057,-5.783,-0.326,-0.388,0.58,-0.377
-5.996,-8.382,-0.307,-4.735,-2.536,-0.33
-5.965,-3.139,-0.323,-1.802,-0.035,-0.375
-3.308,-5.407,-0.359,1.035,1.106,-0.338
-6.032,-4.411,-0.328,1.035,1.106,-0.338
-6.011,-7.048,-0.319,-1.772,-2.195,-0.347
-4.735,-2.536,-0.33,-0.388,0.58,-0.377
-5.996,-8.382,-0.307,-1.772,-2.195,-0.347
-6.032,-4.411,-0.328,-0.388,0.58,-0.377
-5.965,-3.139,-0.323,1.035,1.106,-0.338
-1.802,-0.035,-0.375,-1.43,-5.373,-0.344
-5.996,-8.382,-0.307,-4.767,-0.877,-0.335
-1.819,-3.739,-0.35,1.035,1.106,-0.338
-5.996,-8.382,-0.307,-0.388,0.58,-0.377
-4.197,-5.82,-0.352,-3.246,-0.493,-0.34
-5.965,-3.139,-0.323,-0.388,0.58,-0.377
-4.735,-2.536,-0.33,1.035,1.106,-0.338
-4.197,-5.82,-0.352,1.035,1.106,-0.338
-6.011,-7.048,-0.319,-4.767,-0.877,-0.335
-6.011,-7.048,-0.319,-3.788,-2.009,-0.379
-4.183,-6.908,-0.344,1.035,1.106,-0.338
-5.066,-1.249,-2.646,-5.417,-7.2,-2.657
-4.872,-7.837,2.373,-3.963,-2.001,2.348
-2.772,0.257,-2.646,-5.434,-5.199,-2.659
-6.011,-7.048,-0.319,-1.819,-3.739,-0.35
-6.011,-7.048,-0.319,-1.802,-0.035,-0.375
-6.011,-7.048,-0.319,-3.246,-0.493,-0.34
1.035,1.106,-0.338,-1.43,-5.373,-0.344
-6.057,-5.783,-0.326,-1.772,-2.195,-0.347
-4.183,-6.908,-0.344,-4.767,-0.877,-0.335
-3.69,-4.575,-0.36,1.035,1.106,-0.338
-6.057,-5.783,-0.326,-3.246,-0.493,-0.34
-2.794,-1.522,-2.652,-5.417,-7.2,-2.657
-3.756,-3.64,-0.376,-0.388,0.58,-0.377
-5.996,-8.382,-0.307,1.035,1.106,-0.338
-3.788,-2.009,-0.379,1.035,1.106,-0.338
-4.767,-0.877,-0.335,-1.43,-5.373,-0.344
-6.011,-7.048,-0.319,1.035,1.106,-0.338
-0.388,0.58,-0.377,-1.43,-5.373,-0.344
-5.965,-3.139,-0.323,-1.43,-5.373,-0.344
-3.69,-4.575,-0.36,-0.388,0.58,-0.377
-4.183,-6.908,-0.344,-3.246,-0.493,-0.34
-5.996,-8.382,-0.307,-3.246,-0.493,-0.34
-5.996,-8.382,-0.307,-1.43,-5.373,-0.344
-6.032,-4.411,-0.328,-1.802,-0.035,-0.375
-4.183,-6.908,-0.344,-1.802,-0.035,-0.375
-4.183,-6.908,-0.344,-0.388,0.58,-0.377
-4.807,-7.049,2.387,-3.963,-2.001,2.348
-4.197,-5.82,-0.352,-1.802,-0.035,-0.375
-5.996,-8.382,-0.307,-1.802,-0.035,-0.375
-3.308,-5.407,-0.359,-0.388,0.58,-0.377
-6.057,-5.783,-0.326,-4.767,-0.877,-0.335
-4.197,-5.82,-0.352,-4.767,-0.877,-0.335
-3.69,-4.575,-0.36,-1.802,-0.035,-0.375
-3.308,-5.407,-0.359,-3.246,-0.493,-0.34
-4.183,-6.908,-0.344,-3.788,-2.009,-0.379
-6.011,-7.048,-0.319,-1.43,-5.373,-0.344
-6.032,-4.411,-0.328,-3.246,-0.493,-0.34
-6.032,-4.411,-0.328,-1.772,-2.195,-0.347
-3.308,-5.407,-0.359,-4.767,-0.877,-0.335
-6.057,-5.783,-0.326,-1.819,-3.739,-0.35
-6.032,-4.411,-0.328,-1.43,-5.373,-0.344
-6.011,-7.048,-0.319,-4.735,-2.536,-0.33
-6.057,-5.783,-0.326,-1.43,-5.373,-0.344
-4.767,-0.877,-0.335,-0.388,0.58,-0.377
-3.246,-0.493,-0.34,1.035,1.106,-0.338
-0.388,0.58,-0.377,-1.819,-3.739,-0.35
-2.794,-1.522,-2.652,-5.434,-5.199,-2.659
-2.772,0.257,-2.646,-5.535,-3.272,-2.654
-3.69,-4.575,-0.36,-5.996,-8.382,-0.307
-4.183,-6.908,-0.344,-4.735,-2.536,-0.33
-6.057,-5.783,-0.326,-3.788,-2.009,-0.379
-4.197,-5.82,-0.352,-1.772,-2.195,-0.347
-4.735,-2.536,-0.33,-1.43,-5.373,-0.344
-1.772,-2.195,-0.347,1.035,1.106,-0.338
-5.965,-3.139,-0.323,-1.772,-2.195,-0.347
-3.788,-2.009,-0.379,-0.388,0.58,-0.377
-6.032,-4.411,-0.328,-1.819,-3.739,-0.35
-4.872,-7.837,2.373,-5.548,-3.689,2.357
-5.965,-3.139,-0.323,-1.819,-3.739,-0.35
-4.183,-6.908,-0.344,-5.965,-3.139,-0.323
-4.767,-0.877,-0.335,-1.819,-3.739,-0.35
-3.788,-2.009,-0.379,-1.43,-5.373,-0.344
-3.69,-4.575,-0.36,-3.246,-0.493,-0.34
-3.756,-3.64,-0.376,-1.802,-0.035,-0.375
-6.011,-7.048,-0.319,-3.756,-3.64,-0.376
-3.084,1.757,-0.125,3.53,-1.357,-0.109
-3.084,1.757,-0.125,1.412,-1.347,-0.15
-3.051,4.299,-0.119,3.53,-1.357,-0.109
-2.434,-1.784,-0.112,3.53,-1.357,-0.109
1.837,3.998,-0.114,2.706,-1.419,-0.135
0.003,0.038,-0.134,-3.051,4.299,-0.119
-3.084,1.757,-0.125,4.306,-1.27,-0.087
-0.26,-1.838,-0.122,1.837,3.998,-0.114
-2.434,-1.784,-0.112,1.654,1.293,-0.138
-0.26,-1.838,-0.122,3.745,4.332,-0.1
-0.26,-1.838,-0.122,-3.051,4.299,-0.119
-0.26,-1.838,-0.122,3.543,4.234,-0.091
-0.024,1.027,-0.124,3.745,4.332,-0.1
-2.402,0.936,-0.137,3.543,4.234,-0.091
-3.084,1.757,-0.125,3.745,4.332,-0.1
-3.084,1.757,-0.125,3.543,4.234,-0.091
3.543,4.234,-0.091,4.306,-1.27,-0.087
-2.434,-1.784,-0.112,1.837,3.998,-0.114
-0.26,-1.838,-0.122,-0.164,4.025,-0.11
-2.434,-1.784,-0.112,2.706,-1.419,-0.135
-0.164,4.025,-0.11,1.412,-1.347,-0.15
-2.402,0.936,-0.137,2.706,-1.419,-0.135
-3.051,4.299,-0.119,2.86,-2.386,-0.119
-2.402,0.936,-0.137,3.53,-1.357,-0.109
0.844,0.035,-0.145,3.745,4.332,-0.1
-3.051,4.299,-0.119,1.412,-1.347,-0.15
-3.051,4.299,-0.119,3.421,1.409,-0.121
-3.051,4.299,-0.119,0.844,0.035,-0.145
-3.051,4.299,-0.119,4.306,-1.27,-0.087
-2.434,-1.784,-0.112,4.306,-1.27,-0.087
-3.051,4.299,-0.119,2.706,-1.419,-0.135
1.837,3.998,-0.114,3.53,-1.357,-0.109
4.306,-1.27,-0.087,3.745,4.332,-0.1
2.706,-1.419,-0.135,3.745,4.332,-0.1
3.543,4.234,-0.091,3.53,-1.357,-0.109
3.543,4.234,-0.091,2.86,-2.386,-0.119
-3.051,4.299,-0.119,3.543,4.234,-0.091
1.837,3.998,-0.114,4.306,-1.27,-0.087
-2.434,-1.784,-0.112,2.86,-2.386,-0.119
-2.434,-1.784,-0.112,3.543,4.234,-0.091
-2.434,-1.784,-0.112,3.745,4.332,-0.1
-2.402,0.936,-0.137,1.837,3.998,-0.114
-2.434,-1.784,-0.112,-3.051,4.299,-0.119
1.837,3.998,-0.114,2.86,-2.386,-0.119
1.837,3.998,-0.114,1.412,-1.347,-0.15
-3.084,1.757,-0.125,3.421,1.409,-0.121
-3.084,1.757,-0.125,1.837,3.998,-0.114
3.53,-1.357,-0.109,3.745,4.332,-0.1
3.543,4.234,-0.091,1.412,-1.347,-0.15
-2.434,-1.784,-0.112,-0.164,4.025,-0.11
-3.051,4.299,-0.119,3.745,4.332,-0.1
-3.051,4.299,-0.119,1.654,1.293,-0.138
-0.164,4.025,-0.11,4.306,-1.27,-0.087
3.543,4.234,-0.091,2.706,-1.419,-0.135
0.003,0.038,-0.134,3.745,4.332,-0.1
0.003,0.038,-0.134,3.543,4.234,-0.091
-2.402,0.936,-0.137,4.306,-1.27,-0.087
-0.164,4.025,-0.11,2.706,-1.419,-0.135
-3.084,1.757,-0.125,2.86,-2.386,-0.119
-2.402,0.936,-0.137,3.421,1.409,-0.121
2.86,-2.386,-0.119,3.745,4.332,-0.1
-2.402,0.936,-0.137,2.86,-2.386,-0.119
-2.402,0.936,-0.137,3.745,4.332,-0.1
-3.084,1.757,-0.125,2.706,-1.419,-0.135
1.412,-1.347,-0.15,3.745,4.332,-0.1
-0.164,4.025,-0.11,2.86,-2.386,-0.119
-0.164,4.025,-0.11,3.53,-1.357,-0.109
-2.434,-1.784,-0.112,3.421,1.409,-0.121
0.844,0.035,-0.145,3.543,4.234,-0.091
-0.26,-1.838,-0.122,3.421,1.409,-0.121
-0.024,1.027,-0.124,4.306,-1.27,-0.087
-3.051,4.299,-0.119,1.837,3.998,-0.114
-0.024,1.027,-0.124,3.543,4.234,-0.091
-3.084,1.757,-0.125,1.654,1.293,-0.138
-0.26,-1.838,-0.122,4.306,-1.27,-0.087
-0.26,-1.838,-0.122,-3.084,1.757,-0.125
0.003,0.038,-0.134,4.306,-1.27,-0.087
-0.024,1.027,-0.124,2.86,-2.386,-0.119
-0.024,1.027,-0.124,-3.051,4.299,-0.119
-2.402,0.936,-0.137,1.412,-1.347,-0.15
-0.164,4.025,-0.11,3.421,1.409,-0.121
0.003,0.038,-0.134,1.837,3.998,-0.114
-3.084,1.757,-0.125,0.844,0.035,-0.145
-0.024,1.027,-0.124,3.53,-1.357,-0.109
-0.164,4.025,-0.11,0.844,0.035,-0.145
0.844,0.035,-0.145,1.837,3.998,-0.114
-2.402,0.936,-0.137,1.654,1.293,-0.138
0.003,0.038,-0.134,-0.164,4.025,-0.11
-0.164,4.025,-0.11,3.745,4.332,-0.1
-2.434,-1.784,-0.112,1.412,-1.347,-0.15
1.654,1.293,-0.138,2.86,-2.386,-0.119
3.421,1.409,-0.121,2.86,-2.386,-0.119
-0.26,-1.838,-0.122,3.53,-1.357,-0.109
-2.402,0.936,-0.137,-0.164,4.025,-0.11
0.003,0.038,-0.134,3.53,-1.357,-0.109
-2.434,-1.784,-0.112,0.844,0.035,-0.145
0.003,0.038,-0.134,2.86,-2.386,-0.119
-0.164,4.025,-0.11,3.543,4.234,-0.091
-2.434,-1.784,-0.112,-0.024,1.027,-0.124
0.844,0.035,-0.145,4.306,-1.27,-0.087
-5.876,6.261,-2.565,-0.145,5.896,-2.584
-2.88,-0.182,2.544,-5.246,5.146,2.53
-3.626,-0.446,-0.204,0.416,4.923,-0.201
-0.354,2.107,-2.589,-6.66,2.307,-2.588
-0.354,2.107,-2.589,-6.729,3.888,-2.615
-6.645,0.241,-2.561,-5.876,6.261,-2.565
-6.66,2.307,-2.588,-0.145,5.896,-2.584
-2.88,-0.182,2.544,-3.003,6.405,2.522
-3.688,0.043,-2.573,-3.466,5.669,-2.586
-3.626,-0.446,-0.204,-1.868,5.684,-0.205
-0.065,-0.094,-2.568,-6.66,2.307,-2.588
-3.688,0.043,-2.573,-4.876,6.124,-2.573
-4.228,0.062,2.539,-3.003,6.405,2.522
-0.065,-0.094,-2.568,-6.729,3.888,-2.615
-6.645,0.241,-2.561,-6.593,5.597,-2.584
-6.593,5.597,-2.584,-0.145,5.896,-2.584
-6.645,0.241,-2.561,-4.876,6.124,-2.573
-6.729,3.888,-2.615,-0.145,5.896,-2.584
-0.129,0.053,-0.195,-1.868,5.684,-0.205
-2.88,-0.182,2.544,-4.357,5.858,2.527
-3.688,0.043,-2.573,-5.876,6.261,-2.565
-6.645,0.241,-2.561,-0.145,5.896,-2.584
-0.065,-0.094,-2.568,-0.145,5.896,-2.584
-3.123,1.279,2.529,-3.003,6.405,2.522
-6.645,0.241,-2.561,-0.432,3.781,-2.607
-4.642,2.019,-2.588,-0.145,5.896,-2.584
-3.626,-0.446,-0.204,-1.693,4.446,-0.201
-0.065,-0.094,-2.568,-6.593,5.597,-2.584
-6.729,3.888,-2.615,-0.432,3.781,-2.607
-6.645,0.241,-2.561,-2.079,5.293,-2.595
-6.593,5.597,-2.584,-0.432,3.781,-2.607
-3.688,0.043,-2.573,-0.145,5.896,-2.584
-0.065,-0.094,-2.568,-6.645,0.241,-2.561
-0.354,2.107,-2.589,-6.593,5.597,-2.584
-0.065,-0.094,-2.568,-4.876,6.124,-2.573
-2.475,2.046,-2.596,-6.593,5.597,-2.584
-5.876,6.261,-2.565,-0.432,3.781,-2.607
-6.777,4.936,-0.192,-7.613,-0.544,-0.202
-4.876,6.124,-2.573,-0.432,3.781,-2.607
-3.334,1.009,-0.197,0.416,4.923,-0.201
-4.228,0.062,2.539,-2.754,4.888,2.521
-2.475,2.046,-2.596,-5.876,6.261,-2.565
-6.66,2.307,-2.588,-0.432,3.781,-2.607
-4.303,2.859,-0.206,-0.129,0.053,-0.195
-6.645,0.241,-2.561,-3.466,5.669,-2.586
-4.303,2.859,-0.206,0.416,4.923,-0.201
-4.228,0.062,2.539,-5.246,5.146,2.53
-1.867,0.185,-0.201,0.416,4.923,-0.201
-0.354,2.107,-2.589,-5.876,6.261,-2.565
-0.354,2.107,-2.589,-4.876,6.124,-2.573
-0.065,-0.094,-2.568,-3.466,5.669,-2.586
-3.688,0.043,-2.573,-6.593,5.597,-2.584
-0.065,-0.094,-2.568,-5.876,6.261,-2.565
-6.66,2.307,-2.588,-2.079,5.293,-2.595
-6.765,5.518,-0.184,-7.613,-0.544,-0.202
-0.065,-0.094,-2.568,-4.642,2.019,-2.588
-3.688,0.043,-2.573,-2.079,5.293,-2.595
-0.065,-0.094,-2.568,-2.079,5.293,-2.595
-2.88,-0.182,2.544,-2.754,4.888,2.521
-4.228,0.062,2.539,-4.357,5.858,2.527
-0.354,2.107,-2.589,-6.645,0.241,-2.561
-1.867,0.185,-0.201,-1.868,5.684,-0.205
-3.688,0.043,-2.573,-0.432,3.781,-2.607
-3.688,0.043,-2.573,-6.729,3.888,-2.615
-0.129,0.053,-0.195,0.416,4.923,-0.201
-3.334,1.009,-0.197,-1.868,5.684,-0.205
-6.729,3.888,-2.615,-2.079,5.293,-2.595
-3.123,1.279,2.529,-4.357,5.858,2.527
-4.876,6.124,-2.573,-0.145,5.896,-2.584
-2.475,2.046,-2.596,-4.876,6.124,-2.573
-0.354,2.107,-2.589,-3.466,5.669,-2.586
-0.129,0.053,-0.195,-1.693,4.446,-0.201
-6.66,2.307,-2.588,-3.466,5.669,-2.586
-2.475,2.046,-2.596,-6.729,3.888,-2.615
-6.82,3.995,-0.201,-7.613,-0.544,-0.202
-6.765,5.518,-0.184,-8.184,1.153,-0.212
-4.642,2.019,-2.588,-0.432,3.781,-2.607
-3.626,-0.446,-0.204,0.031,2.255,-0.2
-2.475,2.046,-2.596,-6.645,0.241,-2.561
-6.593,5.597,-2.584,-2.079,5.293,-2.595
-2.475,2.046,-2.596,-0.145,5.896,-2.584
-4.642,2.019,-2.588,-5.876,6.261,-2.565
-3.123,1.279,2.529,-5.246,5.146,2.53
-4.303,2.859,-0.206,0.031,2.255,-0.2
-5.131,2.593,2.525,-3.003,6.405,2.522
-0.354,2.107,-2.589,-4.642,2.019,-2.588
-1.867,0.185,-0.201,-1.693,4.446,-0.201
-6.66,2.307,-2.588,-4.876,6.124,-2.573
-2.475,2.046,-2.596,-6.66,2.307,-2.588
-4.642,2.019,-2.588,-2.079,5.293,-2.595
-4.642,2.019,-2.588,-4.876,6.124,-2.573
-2.882,3.92,2.52,-2.88,-0.182,2.544
-2.882,3.92,2.52,-4.228,0.062,2.539
-4.642,2.019,-2.588,-6.593,5.597,-2.584
-6.777,4.936,-0.192,-8.184,1.153,-0.212
-6.66,2.307,-2.588,-5.876,6.261,-2.565
-2.946,2.853,-0.207,-0.129,0.053,-0.195
-3.626,-0.446,-0.204,-1.546,2.937,-0.199
-2.946,2.853,-0.207,0.416,4.923,-0.201
-0.354,2.107,-2.589,-3.688,0.043,-2.573
-1.183,4.77,-0.388,-3.829,0.987,-0.376
-0.602,3.285,-0.381,-3.829,0.987,-0.376
-1.183,4.77,-0.388,-3.652,2.371,-0.371
-0.602,3.285,-0.381,-3.652,2.371,-0.371
-1.05,1.715,-0.382,-1.183,4.77,-0.388
-1.05,1.715,-0.382,-3.829,0.987,-0.376
-2.629,2.385,-0.384,-1.183,4.77,-0.388
-1.05,1.715,-0.382,-3.652,2.371,-0.371
-2.629,2.385,-0.384,-0.602,3.285,-0.381
-5.223,3.453,-0.374,-7.011,4.397,-0.375
-2.629,2.385,-0.384,-3.829,0.987,-0.376
-1.05,1.715,-0.382,-2.629,2.385,-0.384
-1.05,1.715,-0.382,-0.602,3.285,-0.381
-0.602,3.285,-0.381,-1.183,4.77,-0.388
-6.342,2.214,-0.367,-7.464,1.081,-0.369
-3.652,2.371,-0.371,-3.829,0.987,-0.376
-2.629,2.385,-0.384,-3.652,2.371,-0.371
-0.589,3.559,-0.381,-3.434,2.582,-0.371
-2.526,2.695,-0.384,-0.452,3.418,-0.381
-0.786,1.782,-0.382,-0.926,4.862,-0.388
-4.796,3.7,-0.374,-6.587,4.437,-0.375
-0.57,3.499,-0.381,-3.603,2.435,-0.371
-1.07,4.823,-0.388,-3.541,2.546,-0.371
-2.528,2.705,-0.384,-3.588,1.24,-0.376
-3.255,2.661,-0.371,-3.748,1.337,-0.376
-0.352,3.729,-0.381,-3.481,2.655,-0.371
-0.832,2.103,-0.382,-2.361,2.862,-0.384
-0.561,3.468,-0.381,-0.757,4.973,-0.388
-2.505,2.419,-0.384,-3.332,1.472,-0.376
-2.328,2.768,-0.384,-1.098,4.916,-0.388
-3.473,2.394,-0.371,-3.338,1.208,-0.376
-6.181,2.344,-0.367,-7.271,1.497,-0.369
-2.439,2.392,-0.384,-3.253,2.506,-0.371
-2.616,2.716,-0.384,-0.409,3.533,-0.381
-0.427,3.56,-0.381,-3.343,1.043,-0.376
-1.162,5.139,-0.388,-3.5,1.094,-0.376
-0.861,5.101,-0.388,-3.566,2.812,-0.371
-0.983,2.149,-0.382,-0.228,3.684,-0.381
-1.072,5.229,-0.388,-3.533,1.16,-0.376
-3.195,2.581,-0.371,-3.559,1.291,-0.376
-2.317,2.473,-0.384,-3.534,1.232,-0.376
-0.701,1.838,-0.382,-3.558,2.427,-0.371
-2.624,2.7,-0.384,-3.682,1.081,-0.376
-1.041,4.877,-0.388,-3.509,2.607,-0.371
-2.206,2.879,-0.384,-1.158,4.886,-0.388
-0.97,2.15,-0.382,-3.543,2.742,-0.371
-0.651,1.73,-0.382,-3.537,2.724,-0.371
-1.035,1.893,-0.382,-0.888,4.796,-0.388
-6.321,2.411,-0.367,-7.13,1.18,-0.369
-0.967,5.08,-0.388,-3.506,2.679,-0.371
-0.959,4.873,-0.388,-3.439,2.594,-0.371
-2.366,2.406,-0.384,-3.747,1.212,-0.376
-2.24,2.774,-0.384,-3.4,2.85,-0.371
-3.411,2.746,-0.371,-3.4,1.194,-0.376
-0.38,3.642,-0.381,-3.647,2.384,-0.371
-5.172,3.784,-0.374,-6.869,4.498,-0.375
-4.76,3.738,-0.374,-6.552,4.748,-0.375
-0.349,3.394,-0.381,-3.649,2.58,-0.371
-2.19,2.724,-0.384,-3.408,1.45,-0.376
-2.221,2.451,-0.384,-1.01,4.874,-0.388
-4.827,3.628,-0.374,-6.726,4.8,-0.375
-6.239,2.579,-0.367,-7.062,1.103,-0.369
-0.965,4.88,-0.388,-3.211,2.731,-0.371
-0.666,1.88,-0.382,-0.488,3.598,-0.381
-2.16,2.706,-0.384,-3.636,1.414,-0.376
-0.961,2.105,-0.382,-3.415,2.501,-0.371
-4.733,3.576,-0.374,-6.616,4.778,-0.375
-0.631,1.946,-0.382,-3.766,1.255,-0.376
-2.541,2.425,-0.384,-1.083,4.985,-0.388
-1.007,2.073,-0.382,-3.778,1.075,-0.376
-0.16,3.776,-0.381,-3.503,1.226,-0.376
-2.349,2.476,-0.384,-0.345,3.589,-0.381
-3.49,2.866,-0.371,-3.332,1.4,-0.376
-0.816,5.207,-0.388,-3.176,2.798,-0.371
-1.146,5.081,-0.388,-3.475,2.454,-0.371
-0.638,1.978,-0.382,-0.951,5.014,-0.388
-0.849,1.933,-0.382,-1.175,5.216,-0.388
-0.416,3.333,-0.381,-3.731,1.458,-0.376
-0.818,4.833,-0.388,-3.526,2.812,-0.371
-0.907,2.198,-0.382,-0.268,3.536,-0.381
-2.46,2.861,-0.384,-3.305,2.639,-0.371
-2.505,2.857,-0.384,-0.324,3.463,-0.381
-2.502,2.512,-0.384,-3.566,2.544,-0.371
-1.019,1.764,-0.382,-3.403,2.406,-0.371
-2.526,2.617,-0.384,-0.975,4.915,-0.388
-0.497,3.425,-0.381,-1.124,5.114,-0.388
-2.473,2.825,-0.384,-0.409,3.59,-0.381
-6.18,2.679,-0.367,-7.04,1.502,-0.369
-3.65,2.618,-0.371,-3.36,1.054,-0.376
-0.798,2.054,-0.382,-2.462,2.538,-0.384
-1.166,5.163,-0.388,-3.437,2.686,-0.371
-2.579,2.837,-0.384,-3.418,1.175,-0.376
-0.571,3.439,-0.381,-3.295,2.778,-0.371
-3.541,2.535,-0.371,-3.347,1.035,-0.376
-2.282,2.455,-0.384,-3.696,1.389,-0.376
-2.33,2.672,-0.384,-1.05,4.894,-0.388
-0.612,1.724,-0.382,-3.606,2.542,-0.371
-0.901,5.04,-0.388,-3.581,1.137,-0.376
-2.236,2.791,-0.384,-0.336,3.688,-0.381
-0.525,3.659,-0.381,-3.459,2.53,-0.371
-0.542,1.6,-0.47,-6.49,1.471,-0.431
-3.186,0.405,-0.458,-8.366,-0.299,-0.398
-5.391,-0.247,-0.445,-0.765,2.999,-0.464
-8.366,-0.299,-0.398,-3.882,3.503,-0.449
-2.593,3.346,-0.459,-6.561,-0.321,-0.429
-0.135,-0.152,-3.225,-5.332,-0.24,-3.26
-0.765,2.999,-0.464,-8.366,-0.299,-0.398
-0.765,2.999,-0.464,-6.561,-0.321,-0.429
-1.849,1.565,-0.463,-6.471,3.495,-0.428
-0.765,2.999,-0.464,-6.471,3.495,-0.428
-2.593,3.346,-0.459,-8.366,-0.299,-0.398
-1.849,1.565,-0.463,-8.366,-0.299,-0.398
-1.849,1.565,-0.463,-6.561,-0.321,-0.429
-0.542,1.6,-0.47,-8.366,-0.299,-0.398
-3.305,2.343,-0.457,-8.366,-0.299,-0.398
-5.391,-0.247,-0.445,-0.542,1.6,-0.47
-0.542,1.6,-0.47,-6.471,3.495,-0.428
-0.542,1.6,-0.47,-6.561,-0.321,-0.429
-0.765,2.999,-0.464,-6.49,1.471,-0.431
-4.411,-0.267,-0.445,-0.765,2.999,-0.464
-6.561,-0.321,-0.429,-3.882,3.503,-0.449
-1.849,1.565,-0.463,-6.49,1.471,-0.431
-5.391,-0.247,-0.445,-2.593,3.346,-0.459
-3.186,0.405,-0.458,-6.471,3.495,-0.428
-0.135,-0.152,-3.225,-4.366,0.802,-3.085
-2.593,3.346,-0.459,-6.49,1.471,-0.431
-4.411,-0.267,-0.445,-0.542,1.6,-0.47
-4.411,-0.267,-0.445,-6.471,3.495,-0.428
-0.135,-0.152,-3.225,-4.396,-0.255,-3.266
-8.366,-0.299,-0.398,-6.471,3.495,-0.428
-3.305,2.343,-0.457,-6.561,-0.321,-0.429
-1.914,2.106,-3.24,-5.332,-0.24,-3.26
-1.582,1.292,-3.239,-5.332,-0.24,-3.26
-4.411,-0.267,-0.445,-2.593,3.346,-0.459
-5.391,-0.247,-0.445,-3.882,3.503,-0.449
-5.391,-0.247,-0.445,-1.849,1.565,-0.463
-4.411,-0.267,-0.445,-8.366,-0.299,-0.398
-5.391,-0.247,-0.445,-6.471,3.495,-0.428
-2.593,3.346,-0.459,-6.471,3.495,-0.428
-6.44,-0.354,2.579,-6.507,3.51,2.596
-0.542,1.6,-0.47,-3.882,3.503,-0.449
-6.561,-0.321,-0.429,-6.471,3.495,-0.428
-4.411,-0.267,-0.445,-3.882,3.503,-0.449
-1.739,-0.309,-3.237,-5.332,-0.24,-3.26
-3.186,0.405,-0.458,-0.765,2.999,-0.464
-3.186,0.405,-0.458,-6.49,1.471,-0.431
-3.186,0.405,-0.458,-6.561,-0.321,-0.429
-1.914,2.106,-3.24,-4.396,-0.255,-3.266
-4.26,-0.343,5.866,-0.912,0.07,5.953
-3.305,2.343,-0.457,-6.471,3.495,-0.428
-5.391,-0.247,-0.445,-3.305,2.343,-0.457
-6.49,1.471,-0.431,-3.882,3.503,-0.449
-3.305,2.343,-0.457,-6.49,1.471,-0.431
-1.582,1.292,-3.239,-4.396,-0.255,-3.266
-3.186,0.405,-0.458,-3.882,3.503,-0.449
-0.765,2.999,-0.464,-3.882,3.503,-0.449
-4.411,-0.267,-0.445,-1.849,1.565,-0.463
-3.186,0.405,-0.458,-2.593,3.346,-0.459
-5.391,-0.247,-0.445,-8.366,-0.299,-0.398
-6.44,-0.354,2.579,-6.481,2.587,2.586
-3.186,0.405,-0.458,-0.542,1.6,-0.47
-0.135,-0.152,-3.225,-1.914,2.106,-3.24
-4.26,-0.343,5.866,-2.416,1.847,5.907
-3.305,2.343,-0.457,-0.542,1.6,-0.47
-1.739,-0.309,-3.237,-4.366,0.802,-3.085
-4.411,-0.267,-0.445,-3.305,2.343,-0.457
-1.582,1.292,-3.239,-4.366,0.802,-3.085
-1.849,1.565,-0.463,-3.882,3.503,-0.449
-1.914,2.106,-3.24,-4.366,0.802,-3.085
-4.411,-0.267,-0.445,-6.49,1.471,-0.431
-2.593,3.346,-0.459,-0.542,1.6,-0.47
-1.739,-0.309,-3.237,-4.396,-0.255,-3.266
-3.305,2.343,-0.457,-0.765,2.999,-0.464
-6.471,3.495,-0.428,-3.882,3.503,-0.449
-8.366,-0.299,-0.398,-6.49,1.471,-0.431
-3.383,-0.342,5.929,-0.912,0.07,5.953
-1.739,-0.309,-3.237,-1.914,2.106,-3.24
-2.717,1.313,2.536,-3.76,3.468,2.833
-3.383,-0.342,5.929,-2.416,1.847,5.907
-2.416,1.847,5.907,-0.912,0.07,5.953
-5.391,-0.247,-0.445,-3.186,0.405,-0.458
-6.453,1.234,2.583,-6.507,3.51,2.596
-4.385,0.712,-0.085,-4.437,2.51,1.193
-4.411,-0.267,-0.445,-6.561,-0.321,-0.429
-2.717,1.313,2.536,-2.887,3.408,2.6
-4.362,0.805,3.169,-4.411,2.534,4.32
-0.135,-0.152,-3.225,-1.582,1.292,-3.239
-5.391,-0.247,-0.445,-6.49,1.471,-0.431
-6.49,1.471,-0.431,-6.471,3.495,-0.428
-3.186,0.405,-0.458,-3.305,2.343,-0.457
-1.849,1.565,-0.463,-2.593,3.346,-0.459
-6.939,0.238,5.907,-6.818,2.119,5.885
-4.26,-0.343,5.866,-2.459,0.155,5.93
-2.593,3.346,-0.459,-0.765,2.999,-0.464
-6.561,-0.321,-0.429,-8.366,-0.299,-0.398
-1.849,1.565,-0.463,-0.765,2.999,-0.464
-6.561,-0.321,-0.429,-6.49,1.471,-0.431
-3.186,0.405,-0.458,-1.849,1.565,-0.463
-2.459,0.155,5.93,-2.416,1.847,5.907
